,PID,TID,Timestamp,Channel,CPU,Event type,Contents,Trace Packet Header,Packet Context,Stream Context,Event Context,Prio,Source
332,1133.0,1321.0,19:40:16.826 156 249,my-kernel-channel_7,7,syscall_entry_futex,"uaddr=139848363070232, op=129, val=1, utime=0, uaddr2=0, val3=1, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1321","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1321]",,20.0,[kernel/futex.c:0]
333,1133.0,1321.0,19:40:16.826 156 703,my-kernel-channel_7,7,syscall_exit_futex,"ret=0, uaddr=139848363070232, uaddr2=0, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1321","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1321]",,20.0,[kernel/futex.c:0]
334,1133.0,1319.0,19:40:16.826 157 552,my-kernel-channel_10,10,syscall_exit_futex,"ret=0, uaddr=139848497541404, uaddr2=0, context.packet_seq_num=0, context.cpu_id=10, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1319","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""elasticsearch[e"", pid=1133, tid=1319]",,20.0,[kernel/futex.c:0]
335,1133.0,1319.0,19:40:16.826 161 055,my-kernel-channel_10,10,syscall_entry_futex,"uaddr=139848497541320, op=129, val=1, utime=0, uaddr2=0, val3=1, context.packet_seq_num=0, context.cpu_id=10, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1319","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""elasticsearch[e"", pid=1133, tid=1319]",,20.0,[kernel/futex.c:0]
336,1133.0,1319.0,19:40:16.826 161 803,my-kernel-channel_10,10,syscall_exit_futex,"ret=0, uaddr=139848497541320, uaddr2=0, context.packet_seq_num=0, context.cpu_id=10, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1319","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""elasticsearch[e"", pid=1133, tid=1319]",,20.0,[kernel/futex.c:0]
337,1133.0,1319.0,19:40:16.826 178 237,my-kernel-channel_10,10,syscall_entry_futex,"uaddr=139848497541400, op=137, val=0, utime=139847956956640, uaddr2=0, val3=4294967295, context.packet_seq_num=0, context.cpu_id=10, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1319","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""elasticsearch[e"", pid=1133, tid=1319]",,20.0,[kernel/futex.c:0]
338,1133.0,1321.0,19:40:16.826 180 473,my-kernel-channel_7,7,syscall_entry_futex,"uaddr=139850980658908, op=129, val=1, utime=0, uaddr2=139850980658864, val3=2550533840, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1321","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1321]",,20.0,[kernel/futex.c:0]
339,1133.0,1321.0,19:40:16.826 185 113,my-kernel-channel_7,7,syscall_exit_futex,"ret=1, uaddr=139850980658908, uaddr2=139850980658864, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1321","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1321]",,20.0,[kernel/futex.c:0]
340,1133.0,1148.0,19:40:16.838 077 349,my-kernel-channel_10,10,syscall_exit_futex,"ret=-110, uaddr=139853938693188, uaddr2=0, context.packet_seq_num=0, context.cpu_id=10, context._procname=""G1 Refine#0"", context._pid=1133, context._tid=1148","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""G1 Refine#0"", pid=1133, tid=1148]",,20.0,[kernel/futex.c:0]
341,1133.0,1148.0,19:40:16.838 094 083,my-kernel-channel_10,10,syscall_entry_futex,"uaddr=139853938693104, op=129, val=1, utime=0, uaddr2=110, val3=1, context.packet_seq_num=0, context.cpu_id=10, context._procname=""G1 Refine#0"", context._pid=1133, context._tid=1148","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""G1 Refine#0"", pid=1133, tid=1148]",,20.0,[kernel/futex.c:0]
342,1133.0,1148.0,19:40:16.838 097 349,my-kernel-channel_10,10,syscall_exit_futex,"ret=0, uaddr=139853938693104, uaddr2=110, context.packet_seq_num=0, context.cpu_id=10, context._procname=""G1 Refine#0"", context._pid=1133, context._tid=1148","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""G1 Refine#0"", pid=1133, tid=1148]",,20.0,[kernel/futex.c:0]
343,1133.0,1148.0,19:40:16.838 130 053,my-kernel-channel_10,10,syscall_entry_getrusage,"who=1, context.packet_seq_num=0, context.cpu_id=10, context._procname=""G1 Refine#0"", context._pid=1133, context._tid=1148","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""G1 Refine#0"", pid=1133, tid=1148]",,20.0,[kernel/sys.c:0]
344,1133.0,1148.0,19:40:16.838 135 579,my-kernel-channel_10,10,syscall_exit_getrusage,"ret=0, ru=139853272280112, context.packet_seq_num=0, context.cpu_id=10, context._procname=""G1 Refine#0"", context._pid=1133, context._tid=1148","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""G1 Refine#0"", pid=1133, tid=1148]",,20.0,[kernel/sys.c:0]
345,1133.0,1358.0,19:40:16.946 854 879,my-kernel-channel_6,6,syscall_exit_futex,"ret=0, uaddr=139848698758504, uaddr2=0, context.packet_seq_num=0, context.cpu_id=6, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1358","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061518650716, timestamp_end=12032520535117, content_size=234542240, packet_size=234553344, packet_seq_num=0, events_discarded=0, cpu_id=6]","[procname=""elasticsearch[e"", pid=1133, tid=1358]",,20.0,[kernel/futex.c:0]
346,1133.0,1358.0,19:40:16.946 865 478,my-kernel-channel_6,6,syscall_entry_futex,"uaddr=139848698758424, op=129, val=1, utime=0, uaddr2=0, val3=0, context.packet_seq_num=0, context.cpu_id=6, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1358","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061518650716, timestamp_end=12032520535117, content_size=234542240, packet_size=234553344, packet_seq_num=0, events_discarded=0, cpu_id=6]","[procname=""elasticsearch[e"", pid=1133, tid=1358]",,20.0,[kernel/futex.c:0]
347,1133.0,1358.0,19:40:16.946 867 388,my-kernel-channel_6,6,syscall_exit_futex,"ret=0, uaddr=139848698758424, uaddr2=0, context.packet_seq_num=0, context.cpu_id=6, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1358","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061518650716, timestamp_end=12032520535117, content_size=234542240, packet_size=234553344, packet_seq_num=0, events_discarded=0, cpu_id=6]","[procname=""elasticsearch[e"", pid=1133, tid=1358]",,20.0,[kernel/futex.c:0]
348,1133.0,1358.0,19:40:16.946 975 556,my-kernel-channel_6,6,syscall_entry_pwrite64,"fd=600, buf=139849772320336, count=88, pos=0, context.packet_seq_num=0, context.cpu_id=6, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1358","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061518650716, timestamp_end=12032520535117, content_size=234542240, packet_size=234553344, packet_seq_num=0, events_discarded=0, cpu_id=6]","[procname=""elasticsearch[e"", pid=1133, tid=1358]",,20.0,[fs/read_write.c:0]
349,1133.0,1358.0,19:40:16.947 001 894,my-kernel-channel_6,6,syscall_exit_pwrite64,"ret=88, context.packet_seq_num=0, context.cpu_id=6, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1358","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061518650716, timestamp_end=12032520535117, content_size=234542240, packet_size=234553344, packet_seq_num=0, events_discarded=0, cpu_id=6]","[procname=""elasticsearch[e"", pid=1133, tid=1358]",,20.0,[fs/read_write.c:0]
350,1133.0,1372.0,19:40:17.008 165 352,my-kernel-channel_5,5,syscall_exit_futex,"ret=0, uaddr=139849503886940, uaddr2=0, context.packet_seq_num=0, context.cpu_id=5, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1372","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061474021832, timestamp_end=12032520527260, content_size=338353000, packet_size=338362368, packet_seq_num=0, events_discarded=0, cpu_id=5]","[procname=""elasticsearch[e"", pid=1133, tid=1372]",,20.0,[kernel/futex.c:0]
351,1133.0,1372.0,19:40:17.008 167 518,my-kernel-channel_5,5,syscall_entry_futex,"uaddr=139849503886856, op=129, val=1, utime=0, uaddr2=0, val3=1, context.packet_seq_num=0, context.cpu_id=5, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1372","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061474021832, timestamp_end=12032520527260, content_size=338353000, packet_size=338362368, packet_seq_num=0, events_discarded=0, cpu_id=5]","[procname=""elasticsearch[e"", pid=1133, tid=1372]",,20.0,[kernel/futex.c:0]
352,1133.0,1372.0,19:40:17.008 168 260,my-kernel-channel_5,5,syscall_exit_futex,"ret=0, uaddr=139849503886856, uaddr2=0, context.packet_seq_num=0, context.cpu_id=5, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1372","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061474021832, timestamp_end=12032520527260, content_size=338353000, packet_size=338362368, packet_seq_num=0, events_discarded=0, cpu_id=5]","[procname=""elasticsearch[e"", pid=1133, tid=1372]",,20.0,[kernel/futex.c:0]
353,1133.0,1372.0,19:40:17.008 461 236,my-kernel-channel_5,5,syscall_entry_futex,"uaddr=139850443426156, op=129, val=1, utime=0, uaddr2=139850443426112, val3=2013301088, context.packet_seq_num=0, context.cpu_id=5, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1372","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061474021832, timestamp_end=12032520527260, content_size=338353000, packet_size=338362368, packet_seq_num=0, events_discarded=0, cpu_id=5]","[procname=""elasticsearch[e"", pid=1133, tid=1372]",,20.0,[kernel/futex.c:0]
354,1133.0,1372.0,19:40:17.008 467 634,my-kernel-channel_5,5,syscall_exit_futex,"ret=1, uaddr=139850443426156, uaddr2=139850443426112, context.packet_seq_num=0, context.cpu_id=5, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1372","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061474021832, timestamp_end=12032520527260, content_size=338353000, packet_size=338362368, packet_seq_num=0, events_discarded=0, cpu_id=5]","[procname=""elasticsearch[e"", pid=1133, tid=1372]",,20.0,[kernel/futex.c:0]
355,1133.0,1331.0,19:40:17.008 572 434,my-kernel-channel_7,7,syscall_exit_futex,"ret=0, uaddr=139850443426156, uaddr2=0, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1331","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1331]",,20.0,[kernel/futex.c:0]
356,1133.0,1331.0,19:40:17.008 577 439,my-kernel-channel_7,7,syscall_entry_futex,"uaddr=139850443426072, op=129, val=1, utime=0, uaddr2=0, val3=1, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1331","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1331]",,20.0,[kernel/futex.c:0]
357,1133.0,1331.0,19:40:17.008 578 314,my-kernel-channel_7,7,syscall_exit_futex,"ret=0, uaddr=139850443426072, uaddr2=0, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1331","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1331]",,20.0,[kernel/futex.c:0]
358,1133.0,1331.0,19:40:17.008 727 952,my-kernel-channel_7,7,syscall_entry_futex,"uaddr=139851115378056, op=129, val=1, utime=0, uaddr2=139851115378016, val3=2685252992, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1331","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1331]",,20.0,[kernel/futex.c:0]
359,1133.0,1331.0,19:40:17.008 735 839,my-kernel-channel_7,7,syscall_exit_futex,"ret=1, uaddr=139851115378056, uaddr2=139851115378016, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1331","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1331]",,20.0,[kernel/futex.c:0]
360,1133.0,1369.0,19:40:17.008 799 670,my-kernel-channel_2,2,syscall_exit_futex,"ret=0, uaddr=139851115378056, uaddr2=0, context.packet_seq_num=0, context.cpu_id=2, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1369","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061346103895, timestamp_end=12032520499040, content_size=309229888, packet_size=309231616, packet_seq_num=0, events_discarded=0, cpu_id=2]","[procname=""elasticsearch[e"", pid=1133, tid=1369]",,20.0,[kernel/futex.c:0]
